0||
221|0.0,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.1875,0.0,0.8125,0.8125,0.1875;0.1875,0.1875,0.8125,0.8125,0.8125,1.0;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
222|0.1875,0.1875,0.0,0.8125,0.8125,1.0;0.8125,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
223|0.0,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.1875,0.0,0.8125,0.8125,0.1875;0.1875,0.1875,0.8125,0.8125,0.8125,1.0|
224|0.1875,0.1875,0.0,0.8125,0.8125,1.0;0.8125,0.1875,0.1875,1.0,0.8125,0.8125|
225|0.0,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.1875,0.0,0.8125,0.8125,0.1875;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
226|0.1875,0.1875,0.0,0.8125,0.8125,0.8125;0.8125,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
227|0.0,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.1875,0.0,0.8125,0.8125,0.1875|
228|0.1875,0.1875,0.0,0.8125,0.8125,0.8125;0.8125,0.1875,0.1875,1.0,0.8125,0.8125|
229|0.0,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.1875,0.8125,0.8125,0.8125,1.0;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
230|0.1875,0.1875,0.1875,0.8125,0.8125,1.0;0.8125,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
231|0.0,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.1875,0.8125,0.8125,0.8125,1.0|
232|0.1875,0.1875,0.1875,0.8125,0.8125,1.0;0.8125,0.1875,0.1875,1.0,0.8125,0.8125|
233|0.0,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
234|0.1875,0.1875,0.1875,1.0,0.8125,0.8125;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
235|0.0,0.1875,0.1875,1.0,0.8125,0.8125|
236|0.1875,0.1875,0.1875,1.0,0.8125,0.8125|
237|0.0,0.1875,0.1875,0.8125,0.8125,0.8125;0.1875,0.1875,0.0,0.8125,0.8125,0.1875;0.1875,0.1875,0.8125,0.8125,0.8125,1.0;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
238|0.1875,0.1875,0.0,0.8125,0.8125,1.0;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
239|0.0,0.1875,0.1875,0.8125,0.8125,0.8125;0.1875,0.1875,0.0,0.8125,0.8125,0.1875;0.1875,0.1875,0.8125,0.8125,0.8125,1.0|
240|0.1875,0.1875,0.0,0.8125,0.8125,1.0|
241|0.0,0.1875,0.1875,0.8125,0.8125,0.8125;0.1875,0.1875,0.0,0.8125,0.8125,0.1875;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
242|0.1875,0.1875,0.0,0.8125,0.8125,0.8125;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
243|0.0,0.1875,0.1875,0.8125,0.8125,0.8125;0.1875,0.1875,0.0,0.8125,0.8125,0.1875|
244|0.1875,0.1875,0.0,0.8125,0.8125,0.8125|
245|0.0,0.1875,0.1875,0.8125,0.8125,0.8125;0.1875,0.1875,0.8125,0.8125,0.8125,1.0;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
246|0.1875,0.1875,0.1875,0.8125,0.8125,1.0;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
247|0.0,0.1875,0.1875,0.8125,0.8125,0.8125;0.1875,0.1875,0.8125,0.8125,0.8125,1.0|
248|0.1875,0.1875,0.1875,0.8125,0.8125,1.0|
249|0.0,0.1875,0.1875,0.8125,0.8125,0.8125;0.1875,0.8125,0.1875,0.8125,1.0,0.8125|
250|0.1875,0.1875,0.1875,0.8125,1.0,0.8125|
251|0.0,0.1875,0.1875,0.8125,0.8125,0.8125|
252|0.1875,0.1875,0.1875,0.8125,0.8125,0.8125|
253|0.3125,-0.0625,0.3125,0.6875,0.1875,0.6875|
254|0.1875,-0.0625,0.1875,0.8125,0.3125,0.8125|
255|0.1875,0.0,0.1875,0.75,0.4375,0.75|
256|0.0625,0.0,0.0625,0.9375,0.4375,0.9375|
257|0.0625,0.0,0.125,0.9375,1.0,0.875|
258|0.375,0.0,0.375,0.625,0.375,0.625|
259|0.1875,0.0,0.1875,0.8125,0.375,0.8125|
260|0.125,0.0,0.125,0.875,0.375,0.875|
261|0.125,0.0,0.125,0.875,0.4375,0.875|
262|0.3125,0.3125,0.3125,0.6875,0.6875,0.6875|
263|0.0,0.0,0.0,0.125,1.0,0.125;0.0,0.0,0.875,0.125,1.0,1.0;0.875,0.0,0.0,1.0,1.0,0.125;0.875,0.0,0.875,1.0,1.0,1.0;0.0,0.875,0.125,1.0,1.0,0.875;0.125,0.875,0.0,0.875,1.0,0.125;0.125,0.875,0.875,0.875,1.0,1.0|UP
264|0.125,0.0,0.375,0.25,0.8125,0.625;0.75,0.0,0.375,0.875,0.8125,0.625;0.25,0.25,0.125,0.75,1.0,0.875;0.125,0.4375,0.3125,0.25,0.8125,0.375;0.125,0.4375,0.625,0.25,0.8125,0.6875;0.75,0.4375,0.3125,0.875,0.8125,0.375;0.75,0.4375,0.625,0.875,0.8125,0.6875|
265|0.375,0.0,0.125,0.625,0.8125,0.25;0.375,0.0,0.75,0.625,0.8125,0.875;0.125,0.25,0.25,0.875,1.0,0.75;0.3125,0.4375,0.125,0.375,0.8125,0.25;0.3125,0.4375,0.75,0.375,0.8125,0.875;0.625,0.4375,0.125,0.6875,0.8125,0.25;0.625,0.4375,0.75,0.6875,0.8125,0.875|
266|0.25,0.125,0.0,0.75,0.875,0.75;0.125,0.3125,0.1875,0.25,0.6875,0.5625;0.75,0.3125,0.1875,0.875,0.6875,0.5625;0.125,0.375,0.5625,0.25,0.625,1.0;0.75,0.375,0.5625,0.875,0.625,1.0|
267|0.25,0.125,0.25,0.75,0.875,1.0;0.125,0.3125,0.4375,0.25,0.6875,0.8125;0.75,0.3125,0.4375,0.875,0.6875,0.8125;0.125,0.375,0.0,0.25,0.625,0.4375;0.75,0.375,0.0,0.875,0.625,0.4375|
268|0.0,0.125,0.25,0.75,0.875,0.75;0.1875,0.3125,0.125,0.5625,0.6875,0.25;0.1875,0.3125,0.75,0.5625,0.6875,0.875;0.5625,0.375,0.125,1.0,0.625,0.25;0.5625,0.375,0.75,1.0,0.625,0.875|
269|0.25,0.125,0.25,1.0,0.875,0.75;0.4375,0.3125,0.125,0.8125,0.6875,0.25;0.4375,0.3125,0.75,0.8125,0.6875,0.875;0.0,0.375,0.125,0.4375,0.625,0.25;0.0,0.375,0.75,0.4375,0.625,0.875|
270|0.25,0.0,0.125,0.75,0.75,0.875;0.125,0.1875,0.3125,0.25,0.5625,0.6875;0.75,0.1875,0.3125,0.875,0.5625,0.6875;0.125,0.5625,0.375,0.25,1.0,0.625;0.75,0.5625,0.375,0.875,1.0,0.625|
271|0.125,0.0,0.25,0.875,0.75,0.75;0.3125,0.1875,0.125,0.6875,0.5625,0.25;0.3125,0.1875,0.75,0.6875,0.5625,0.875;0.375,0.5625,0.125,0.625,1.0,0.25;0.375,0.5625,0.75,0.625,1.0,0.875|
272|0.0,0.0,0.0,1.0,0.125,1.0;0.25,0.125,0.25,0.75,0.875,0.75|DOWN
273|0.0,0.0,0.0,1.0,0.5625,1.0|DOWN
274|0.0,0.0,0.25,1.0,1.0,0.75|
275|0.25,0.0,0.0,0.75,1.0,1.0|
276|0.25,0.25,0.25,0.75,0.375,0.75;0.3125,0.375,0.3125,0.6875,0.8125,0.6875;0.4375,0.8125,0.4375,0.5625,1.0,0.5625|
277|0.25,0.25,0.25,0.75,0.375,0.75;0.3125,0.375,0.3125,0.6875,0.8125,0.6875;0.4375,0.8125,0.0,0.5625,0.9375,0.8125|
278|0.25,0.25,0.25,0.75,0.375,0.75;0.3125,0.375,0.3125,0.6875,0.8125,0.6875;0.4375,0.8125,0.1875,0.5625,0.9375,1.0|
279|0.25,0.25,0.25,0.75,0.375,0.75;0.3125,0.375,0.3125,0.6875,0.8125,0.6875;0.0,0.8125,0.4375,0.8125,0.9375,0.5625|
280|0.25,0.25,0.25,0.75,0.375,0.75;0.3125,0.375,0.3125,0.6875,0.8125,0.6875;0.1875,0.8125,0.4375,1.0,0.9375,0.5625|
281|0.25,0.25,0.25,0.75,0.375,0.75;0.3125,0.375,0.3125,0.6875,0.8125,0.6875;0.4375,0.8125,0.0,0.5625,0.9375,1.0|
282|0.25,0.25,0.25,0.75,0.375,0.75;0.3125,0.375,0.3125,0.6875,0.8125,0.6875;0.0,0.8125,0.4375,1.0,0.9375,0.5625|
283|0.3125,0.0625,0.3125,0.6875,0.5,0.6875;0.375,0.5,0.375,0.625,0.625,0.625|
284|0.3125,0.0,0.3125,0.6875,0.4375,0.6875;0.375,0.4375,0.375,0.625,0.5625,0.625|
285|0.0,0.0,0.0,1.0,0.4375,1.0|DOWN
286|0.0,0.0,0.0,1.0,0.125,1.0;0.0,0.125,0.0,0.125,1.0,1.0;0.125,0.125,0.0,1.0,1.0,0.125;0.125,0.125,0.875,1.0,1.0,1.0;0.875,0.125,0.125,1.0,1.0,0.875|DOWN,NORTH,SOUTH,WEST,EAST
287|0.4375,0.0,0.4375,0.5625,0.375,0.5625|
288|0.3125,0.0,0.375,0.6875,0.375,0.5625|
289|0.3125,0.0,0.375,0.625,0.375,0.6875|
290|0.3125,0.0,0.3125,0.6875,0.375,0.625|
291|0.0625,0.0,0.0625,0.9375,0.5,0.9375;0.4375,0.5,0.4375,0.5625,0.875,0.5625|
292|0.1875,0.1875,0.5625,0.8125,0.8125,1.0|
293|0.0,0.1875,0.1875,0.4375,0.8125,0.8125|
294|0.1875,0.1875,0.0,0.8125,0.8125,0.4375|
295|0.5625,0.1875,0.1875,1.0,0.8125,0.8125|
296|0.1875,0.0,0.1875,0.8125,0.4375,0.8125|
297|0.1875,0.5625,0.1875,0.8125,1.0,0.8125|
298|0.1875,0.1875,0.6875,0.8125,0.8125,1.0|
299|0.0,0.1875,0.1875,0.3125,0.8125,0.8125|
300|0.1875,0.1875,0.0,0.8125,0.8125,0.3125|
301|0.6875,0.1875,0.1875,1.0,0.8125,0.8125|
302|0.1875,0.0,0.1875,0.8125,0.3125,0.8125|
303|0.1875,0.6875,0.1875,0.8125,1.0,0.8125|
304|0.1875,0.1875,0.75,0.8125,0.8125,1.0|
305|0.0,0.1875,0.1875,0.25,0.8125,0.8125|
306|0.1875,0.1875,0.0,0.8125,0.8125,0.25|
307|0.75,0.1875,0.1875,1.0,0.8125,0.8125|
308|0.1875,0.0,0.1875,0.8125,0.25,0.8125|
309|0.1875,0.75,0.1875,0.8125,1.0,0.8125|
310|0.25,0.25,0.8125,0.75,0.75,1.0|
311|0.0,0.25,0.25,0.1875,0.75,0.75|
312|0.25,0.25,0.0,0.75,0.75,0.1875|
313|0.8125,0.25,0.25,1.0,0.75,0.75|
314|0.25,0.0,0.25,0.75,0.1875,0.75|
315|0.25,0.8125,0.25,0.75,1.0,0.75|
316|0.3125,0.0,0.3125,0.6875,1.0,0.6875|
317|0.3125,0.0,0.3125,0.6875,0.6875,0.6875|
318|0.3125,0.3125,0.3125,0.6875,1.0,0.6875|
319|0.25,0.0,0.25,0.75,1.0,0.75|
320|0.125,0.0,0.125,0.875,1.0,0.875|
321|0.375,0.0,0.375,0.625,1.0,0.625;0.0,0.5,0.0,0.375,1.0,1.0;0.375,0.5,0.0,1.0,1.0,0.375;0.375,0.5,0.625,1.0,1.0,1.0;0.625,0.5,0.375,1.0,1.0,0.625|UP
322|0.0,0.6875,0.0,1.0,0.9375,1.0|
323|0.0,0.6875,0.0,1.0,0.8125,1.0|
